YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,PRECTOTCORR,RH2M,QV2M,PS,WS2M,WS10M,WD2M,WD10M
2023,3,31,3,0,0,0,0,0,0,0,0,-5.18,-8.41,-6.8,0,81.19,3.23,62.16,0.41,0.780498115,43.45,42.81
2023,4,1,0,0,0,0,0,0,0,0,0,-7.53,-10.65,-9.1,0,85.44,2.75,62.17,0.38,0.723388497,41.63,39.25
2023,4,7,23,0,0,0,0,0,0,0,0,-5.03,-7.39,-6.21,0,86.75,3.48,62.72,0.42,0.799534654,54.83,54.75
2023,4,18,23,0,0,0,0,0,0,0,0,-0.52,-1.83,-1.17,0,93.56,5.43,62.74,0.63,1.199301981,183.53,169.3
2023,4,30,4,0,0,0,0,0,0,0,0,-3.67,-4.16,-3.92,0.01,100,4.58,62.28,0.51,0.970863509,174.73,158.2
2023,5,1,22,0,0,0,0,0,0,0,0,-4.1,-6.44,-5.27,0,88.62,3.85,62.36,0.65,1.23737506,201.29,195.09
2023,5,3,4,0,0,0,0,0,0,0,0,-2.97,-4.65,-3.81,0,91.94,4.39,62.32,0.52,0.989900048,255.34,259.3
2023,5,11,21,0,0,0,0,0,0,0,0,-1.44,-7.33,-4.38,0,64,3.48,62.52,0.48,0.913753891,115.3,103.74
2023,3,6,20,0,0,0,0,0,0,0,0,-5.84,-7.38,-6.61,0,93.56,3.48,62.48,0.43,0.818571194,102.53,112.04
2023,3,15,22,0,0,0,0,0,0,0,0,-5.6,-6.09,-5.85,0,100,3.91,62.21,0.42,0.799534654,45,44.56
2023,3,30,3,0,0,0,0,0,0,0,0,-7.62,-9.42,-8.52,0,92.62,2.99,62.2,0.39,0.742425036,54.06,53
2023,4,10,0,0,0,0,0,0,0,0,0,-5.84,-7.24,-6.54,0,94.75,3.54,62.49,0.41,0.780498115,72.26,71.37
2023,4,27,23,0,0,0,0,0,0,0,0,-3.7,-4.38,-4.03,0,100,4.52,62.46,0.57,1.085082745,183.92,173.03
2023,4,28,3,0,0,0,0,0,0,0,0,-5.69,-9.4,-7.55,0,78.06,2.93,62.34,0.36,0.685315418,47.64,46.33
2023,5,5,22,0,0,0,0,0,0,0,0,-0.79,-1.96,-1.38,0,95.44,5.49,62.24,0.6,1.142192363,225.53,229.47
2023,5,31,3,0,0,0,0,0,0,0,0,0.12,-7.07,-3.48,0,58.69,3.6,62.72,0.46,0.875680812,43.64,44.56
2023,3,1,23,0,0,0,0,0,0,0,0,-7.08,-8.92,-8,0,92.12,3.05,62.62,0.4,0.761461575,9.09,11.56
2023,3,5,2,0,0,0,0,0,0,0,0,-6.55,-12.06,-9.31,0,66.56,2.32,62.63,0.43,0.818571194,50.19,51.34
2023,3,29,0,0,0,0,0,0,0,0,0,-7.7,-7.77,-7.74,0,100,3.42,62.26,0.28,0.533023103,47.29,44.55
2023,3,30,2,0,0,0,0,0,0,0,0,-7.32,-8.98,-8.15,0,93.88,3.11,62.24,0.4,0.761461575,79.8,77.68
2023,4,7,22,0,0,0,0,0,0,0,0,-4.71,-7.14,-5.92,0,86.19,3.54,62.73,0.37,0.704351957,71.57,65.45
2023,4,21,4,0,0,0,0,0,0,0,0,-4.06,-5.94,-5,0,91,3.97,62.15,0.37,0.704351957,24.94,27.14
2023,5,3,5,0.02,0.01,0.07,1.35,1.3,0.17,0,0,-2.77,-4.4,-3.59,0,92.38,4.46,62.33,0.46,0.875680812,231.95,231.84
2023,5,6,2,0,0,0,0,0,0,0,0,-2.42,-5.02,-3.72,0,86.06,4.33,62.11,0.48,0.913753891,193.13,194.81
2023,5,25,23,0,0,0,0,0,0,0,0,-0.6,-1.56,-1.08,0.02,96.25,5.62,62.44,0.57,1.085082745,217.18,214.05
2023,6,1,3,0,0,0,0,0,0,0,0,-0.8,-4.27,-2.54,0,80.5,4.58,62.5,0.41,0.780498115,43.45,44.09
2023,6,1,5,0.07,0.07,0.19,6.15,7.45,0.82,0,0.02,-0.77,-9.31,-5.04,0,55.31,3.17,62.5,0.46,0.875680812,66.93,69.74
2023,3,8,4,0,0,0,0,0,0,0,0,-6.17,-13.64,-9.91,0,55.19,2.01,62.49,0.43,0.818571194,65.3,66.04
2023,4,25,5,0,0,0,0,0,0,0,0,-6.1,-11.17,-8.63,0,70.06,2.56,62.38,0.43,0.818571194,87.92,85.45
2023,4,29,0,0,0,0,0,0,0,0,0,-1.67,-2.84,-2.26,0.03,95.44,5.07,62.37,0.56,1.066046206,236.31,237.93
2023,5,6,3,0,0,0,0,0,0,0,0,-2.67,-5.46,-4.07,0,85.12,4.21,62.1,0.47,0.894717351,183.81,186.48
2023,5,8,4,0,0,0,0,0,0,0,0,-3.81,-4.26,-4.03,0,100,4.58,62.17,0.24,0.456876945,26.57,32.97
2023,5,8,6,0.56,0.63,0.99,64.05,72.65,7.47,0.04,0.2,-1.45,-4.67,-3.06,0,81.38,4.39,62.29,0.59,1.123155824,170.04,155.18
2023,3,16,0,0,0,0,0,0,0,0,0,-6.25,-7.24,-6.74,0,98.81,3.6,62.19,0.41,0.780498115,59.04,55.76
2023,3,17,7,0.35,0.44,1.21,38.77,46.3,4.56,0.02,0.12,-3.63,-9.57,-6.6,0,64.31,2.93,62.32,0.51,0.970863509,36.87,38.97
2023,4,21,1,0,0,0,0,0,0,0,0,-2.29,-5.37,-3.83,0,82.12,4.15,62.22,0.59,1.123155824,237.99,242.55
2023,4,25,6,0.24,0.35,0.87,26.62,37.75,3.28,0.02,0.08,-4.58,-10.1,-7.34,0,67.62,2.81,62.41,0.44,0.837607733,124.82,108.64
2023,3,1,19,0,0,0,0,0,0,0,0,-5.06,-5.96,-5.51,0,99.06,3.97,62.62,0.5,0.951826969,186.24,182
2023,3,5,19,0,0,0,0,0,0,0,0,-3.95,-4.85,-4.4,0,98.38,4.33,62.57,0.48,0.913753891,234.25,234.07
2023,3,12,21,0,0,0,0,0,0,0,0,-2.67,-3.98,-3.32,0,94.75,4.64,62.67,0.56,1.066046206,226.12,222.18
2023,3,31,2,0,0,0,0,0,0,0,0,-5.09,-8.06,-6.57,0,83.06,3.3,62.19,0.36,0.685315418,42.36,40.75
2023,4,6,3,0,0,0,0,0,0,0,0,-7.7,-10.44,-9.07,0.02,85.75,2.75,62.28,0.36,0.685315418,65.66,62.84
2023,4,7,3,0,0,0,0,0,0,0,0,-6.44,-9.14,-7.79,0,84.75,2.99,62.47,0.41,0.780498115,70.87,71.57
2023,4,10,20,0,0,0,0,0,0,0,0,-2.3,-5.66,-3.98,0,79.31,3.97,62.58,0.58,1.104119284,249.35,257.11
2023,4,12,0,0,0,0,0,0,0,0,0,-3.08,-6.79,-4.93,0,76.75,3.6,62.58,0.41,0.780498115,2.16,3.33
2023,4,25,21,0,0,0,0,0,0,0,0,-1.74,-3.85,-2.8,0.01,89.06,4.7,62.42,0.53,1.008936588,247.25,245.83
2023,5,24,2,0,0,0,0,0,0,0,0,1.58,1.1,1.33,0,100,6.84,62.46,0.4,0.761461575,268.88,265.29
2023,5,25,2,0,0,0,0,0,0,0,0,0.69,0.46,0.58,0.01,100,6.53,62.37,0.44,0.837607733,216.25,214.61
2023,3,8,5,0,0,0,0,0,0,0,0,-6.07,-14.53,-10.3,0,50.62,1.83,62.52,0.39,0.742425036,69.04,68.33
2023,3,9,2,0,0,0,0,0,0,0,0,-7.19,-10.05,-8.62,0,84.38,2.81,62.4,0.41,0.780498115,127.3,137.41
2023,3,9,3,0,0,0,0,0,0,0,0,-7.32,-10.16,-8.74,0,84.12,2.75,62.36,0.42,0.799534654,106.09,112.31
2023,3,20,0,0,0,0,0,0,0,0,0,-4.08,-4.92,-4.49,0.1,99.88,4.39,61.92,0.49,0.93279043,193.82,190.24
2023,3,20,4,0,0,0,0,0,0,0,0,-4.12,-7.17,-5.65,0.06,82.5,3.6,61.74,0.38,0.723388497,94.76,90.67
2023,3,21,5,0,0,0,0,0,0,0,0,-6.68,-6.7,-6.69,0.06,100,3.85,61.73,0.45,0.856644272,229.18,227.86
2023,3,11,21,0,0,0,0,0,0,0,0,-3.27,-5.52,-4.4,0,88.81,4.15,62.54,0.5,0.951826969,30.19,38.12
2023,3,17,3,0,0,0,0,0,0,0,0,-6.95,-8.63,-7.79,0.02,93.81,3.17,62.23,0.32,0.60916926,48.95,48.42
2023,3,27,23,0,0,0,0,0,0,0,0,-7.06,-7.99,-7.52,0,100,3.42,62.14,0.54,1.027973127,184.14,174.49
2023,4,9,5,0,0,0,0,0,0,0,0,-5.64,-9.55,-7.6,0,76.19,2.87,62.74,0.4,0.761461575,54.46,55.35
2023,5,27,0,0,0,0,0,0,0,0,0,-1.42,-4.35,-2.88,0,83.88,4.58,62.38,0.52,0.989900048,179.14,167.47
2023,5,29,3,0,0,0,0,0,0,0,0,1.53,0.44,0.98,0.01,94.88,6.47,62.57,0.43,0.818571194,308.33,309.63
2023,3,5,4,0,0,0,0,0,0,0,0,-6.8,-14.06,-10.43,0,55.94,1.89,62.6,0.37,0.704351957,52.65,52.43
2023,3,7,20,0,0,0,0,0,0,0,0,-5.15,-6.75,-5.95,0.01,92.94,3.66,62.6,0.38,0.723388497,105.46,109.09
2023,3,25,23,0,0,0,0,0,0,0,0,-4.42,-3.92,-4.17,0,100,4.76,62.41,0.31,0.590132721,205.28,207.5
2023,3,31,23,0,0,0,0,0,0,0,0,-7.26,-9.74,-8.5,0.01,91,2.99,62.22,0.22,0.418803867,49.4,37.01
2023,4,1,5,0,0,0,0,0,0,0,0,-7.02,-9.4,-8.2,0.1,90.62,3.05,62.07,0.36,0.685315418,119.9,96.26
2023,4,7,20,0,0,0,0,0,0,0,0,-3.34,-6.75,-5.05,0,79.12,3.66,62.7,0.52,0.989900048,173.95,160.02
2023,4,9,6,0.24,0.24,0.56,25.8,26.5,3.12,0.01,0.05,-4.82,-8.93,-6.88,0,75.75,3.05,62.77,0.3,0.571096182,71.57,60.95
2023,4,17,2,0,0,0,0,0,0,0,0,-1.68,-3.09,-2.38,0,92.38,4.88,62.39,0.35,0.666278879,328.82,356.51
2023,5,22,21,0,0,0,0,0,0,0,0,3.78,3.19,3.48,0,98.38,7.87,62.72,0.36,0.685315418,279.87,276.26
2023,5,23,3,0,0,0,0,0,0,0,0,1.5,0.5,1,0,95.75,6.53,62.61,0.41,0.780498115,342.26,343.57
2023,5,26,2,0,0,0,0,0,0,0,0,-0.52,-2.34,-1.42,0.03,89.44,5.25,62.28,0.57,1.085082745,232.82,236.89
2023,5,27,3,0,0,0,0,0,0,0,0,-2.11,-5.78,-3.95,0,77.5,3.97,62.24,0.49,0.93279043,164.43,148.44
2023,3,20,3,0,0,0,0,0,0,0,0,-4.29,-6.79,-5.54,0.07,86.81,3.72,61.77,0.33,0.6282058,106.31,92.86
2023,3,30,22,0,0,0,0,0,0,0,0,-5.74,-6.49,-6.11,0,99.75,3.78,62.29,0.28,0.533023103,37.18,37.44
2023,4,2,6,0.11,0.14,0.43,11.75,14.62,1.62,0.01,0.02,-8.24,-11.45,-9.85,0.01,81.44,2.5,61.71,0.3,0.571096182,58.78,53.56
2023,4,21,5,0,0,0,0,0,0,0,0,-4.02,-6.33,-5.17,0,87.69,3.85,62.17,0.36,0.685315418,28.81,30.36
2023,4,9,22,0,0,0,0,0,0,0,0,-4.67,-6.54,-5.6,0,91.06,3.72,62.6,0.44,0.837607733,152.53,137.53
2023,4,9,23,0,0,0,0,0,0,0,0,-5.48,-6.77,-6.12,0,95.69,3.66,62.55,0.36,0.685315418,92.49,89.27
2023,4,28,2,0,0,0,0,0,0,0,0,-5.77,-8.06,-6.92,0,88.25,3.3,62.38,0.22,0.418803867,62.53,54.29
2023,5,6,1,0,0,0,0,0,0,0,0,-2.27,-4.24,-3.25,0,90.44,4.58,62.13,0.48,0.913753891,201.97,200.05
2023,5,24,3,0,0,0,0,0,0,0,0,1.37,0.88,1.13,0.01,99.81,6.71,62.44,0.37,0.704351957,312.44,309.34
2023,3,21,6,0.05,0.05,0.24,4.12,5.3,0.54,0,0,-6.43,-6.87,-6.65,0.15,100,3.78,61.78,0.44,0.837607733,201.04,199.6
2023,4,14,4,0,0,0,0,0,0,0,0,-3.52,-7.38,-5.45,0,75.81,3.42,62.62,0.39,0.742425036,14.04,11.74
2023,3,14,22,0,0,0,0,0,0,0,0,-5.32,-5.51,-5.42,0,100,4.15,62.23,0.42,0.799534654,161.57,155.43
2023,5,5,0,0,0,0,0,0,0,0,0,-3.71,-6.08,-4.9,0,88.94,3.97,62.3,0.46,0.875680812,163.11,148.78
2023,5,9,5,0.04,0.04,0.1,3.27,3.65,0.44,0,0,-5.1,-14.34,-9.71,0,47.88,1.89,62.28,0.36,0.685315418,137.64,148.78
2023,5,23,22,0,0,0,0,0,0,0,0,2.14,1.81,1.98,0.01,100,7.14,62.56,0.32,0.60916926,46.97,48.67
2023,3,18,5,0,0,0,0,0,0,0,0,-6.85,-10.92,-8.88,0.02,74.81,2.56,62.16,0.36,0.685315418,45.88,46.08
2023,4,5,1,0,0,0,0,0,0,0,0,-6.66,-6.38,-6.52,0,100,3.97,62.12,0.5,0.951826969,189.02,180
2023,4,6,2,0,0,0,0,0,0,0,0,-7.66,-9.13,-8.39,0.02,95.62,3.05,62.31,0.29,0.552059642,67.62,62.42
2023,4,15,5,0,0,0,0,0,0,0,0,-0.99,-4.8,-2.89,0,75.62,4.21,62.72,0.37,0.704351957,51.91,50.87
2023,4,30,5,0.02,0.01,0.06,1.08,1.15,0.15,0,0,-3.7,-5.4,-4.55,0.01,92.38,4.15,62.28,0.4,0.761461575,160.5,128.54
2023,5,29,1,0,0,0,0,0,0,0,0,1.73,1.6,1.67,0.01,100,7.08,62.6,0.4,0.761461575,255.14,257.8
2023,3,1,22,0,0,0,0,0,0,0,0,-6.98,-7.48,-7.23,0,100,3.48,62.64,0.31,0.590132721,20.73,23.1
2023,3,14,5,0,0,0,0,0,0,0,0,-5.86,-12.33,-9.1,0.01,60.69,2.26,62.27,0.37,0.704351957,57.99,59.97
2023,3,15,7,0.54,0.54,1.17,56.1,57.65,6.81,0.03,0.17,-4.33,-9.77,-7.05,0.01,68.25,2.93,62.19,0.52,0.989900048,180,172.2
2023,4,5,2,0,0,0,0,0,0,0,0,-7.93,-7.6,-7.77,0,100,3.54,62.06,0.25,0.475913485,110.14,77.64
2023,4,11,3,0,0,0,0,0,0,0,0,-5.35,-7.39,-6.38,0,89.31,3.48,62.51,0.37,0.704351957,6.07,3.87
2023,5,19,6,0.43,0.55,1.08,51.9,65.33,6.54,0.04,0.2,2.08,-0.13,0.98,0,87.56,6.23,62.35,0.48,0.913753891,260.69,264.6
2023,5,26,0,0,0,0,0,0,0,0,0,-0.9,-2.14,-1.52,0.04,94.19,5.37,62.37,0.61,1.161228903,204.93,200.38
2023,3,2,19,0,0,0,0,0,0,0,0,-4.34,-5.75,-5.04,0,94.56,4.03,62.56,0.34,0.647242339,271.3,268.43
2023,5,21,1,0,0,0,0,0,0,0,0,-0.54,-1.67,-1.1,0,94.12,5.49,62.4,0.44,0.837607733,235.75,236.09
2023,5,23,21,0,0,0,0,0,0,0,0,2.62,2.32,2.48,0.02,100,7.45,62.52,0.27,0.513986563,33.23,40.01
2023,3,5,1,0,0,0,0,0,0,0,0,-6.2,-10.57,-8.38,0,73.88,2.69,62.65,0.36,0.685315418,49.4,52.33
2023,3,14,2,0,0,0,0,0,0,0,0,-6.14,-8.2,-7.17,0.01,89.94,3.3,62.29,0.33,0.6282058,29.58,29.45
2023,3,20,5,0,0,0,0,0,0,0,0,-4.02,-7.45,-5.74,0.05,79.88,3.54,61.76,0.33,0.6282058,88.64,86.03
2023,3,22,7,0.38,0.43,1.31,42.98,45.67,5.27,0.03,0.17,-5.59,-9.43,-7.51,0,78.81,3.05,61.85,0.41,0.780498115,278.75,273.97
2023,3,23,21,0,0,0,0,0,0,0,0,-4.79,-4.66,-4.72,0.02,100,4.58,62.04,0.37,0.704351957,2.44,0
2023,4,19,2,0,0,0,0,0,0,0,0,-2.74,-3.69,-3.22,0,98,4.76,62.56,0.05,0.095182697,243.43,37.03
2023,5,8,5,0.04,0.03,0.1,3.05,3.38,0.41,0,0,-3.72,-4.7,-4.2,0,97.69,4.39,62.22,0.29,0.552059642,72.55,65.96
2023,5,25,4,0,0,0,0,0,0,0,0,0.49,-0.45,0.02,0.01,96.31,6.1,62.33,0.39,0.742425036,267.71,265.17
2023,6,1,2,0,0,0,0,0,0,0,0,-0.36,-2.12,-1.24,0,90.5,5.37,62.52,0.34,0.647242339,33.69,34.14
2023,3,8,6,0.03,0.03,0.1,2.62,2.77,0.36,0,0,-5.81,-15.1,-10.45,0,47,1.77,62.56,0.34,0.647242339,79.46,81.07
2023,3,28,2,0,0,0,0,0,0,0,0,-8.7,-9.65,-9.17,0,100,2.99,62.02,0.06,0.114219236,74.05,45.58
2023,4,25,4,0,0,0,0,0,0,0,0,-6.25,-10.52,-8.39,0,75.81,2.75,62.35,0.33,0.6282058,76.29,73.61
2023,5,6,4,0,0,0,0,0,0,0,0,-2.94,-5.77,-4.35,0,85,4.09,62.11,0.34,0.647242339,181.3,184.9
2023,5,30,3,0,0,0,0,0,0,0,0,0.63,-2.52,-0.95,0,81.12,5.19,62.74,0.36,0.685315418,42.36,42.71
2023,5,30,6,0.69,0.72,1.13,80.08,85.95,8.98,0.06,0.3,2.98,-4.54,-0.78,0,59.12,4.46,62.77,0.31,0.590132721,72.47,64.89
2023,3,13,4,0,0,0,0,0,0,0,0,-6.03,-10.84,-8.43,0,71.62,2.62,62.53,0.36,0.685315418,64,67.13
2023,3,16,2,0,0,0,0,0,0,0,0,-6.67,-8.17,-7.42,0,95.19,3.3,62.11,0.33,0.6282058,37.41,36.21
2023,4,4,5,0,0,0,0,0,0,0,0,-5.79,-5.08,-5.43,0,100,4.39,62.04,0.29,0.552059642,208.61,216.7
2023,4,9,1,0,0,0,0,0,0,0,0,-4.52,-8.29,-6.41,0,76.69,3.17,62.78,0.24,0.456876945,29.05,28.41
2023,4,27,4,0,0,0,0,0,0,0,0,-5.25,-9.85,-7.55,0,72.44,2.87,62.29,0.26,0.494950024,49.97,47.95
2023,5,23,2,0,0,0,0,0,0,0,0,1.87,0.97,1.42,0,96.44,6.71,62.63,0.36,0.685315418,307.12,305.54
2023,5,28,6,0.44,0.51,1.13,49.8,55.48,6.39,0.05,0.25,0.63,-3.89,-1.63,0.03,73,4.7,62.35,0.43,0.818571194,303.11,316.17
2023,5,31,2,0,0,0,0,0,0,0,0,0.14,-5.13,-2.49,0,68.31,4.21,62.75,0.39,0.742425036,49.9,52.63
2023,3,15,6,0.04,0.04,0.16,3.48,4.33,0.48,0,0,-6.88,-9.95,-8.42,0.01,82.94,2.87,62.14,0.29,0.552059642,115.2,104.44
2023,3,16,1,0,0,0,0,0,0,0,0,-6.42,-7.78,-7.1,0,95.88,3.42,62.16,0.33,0.6282058,56.69,54.66
2023,3,25,6,0.09,0.09,0.3,8,9.83,1.09,0,0.02,-5.96,-8.71,-7.34,0.01,85.81,3.17,62.3,0.29,0.552059642,355.36,0.84
2023,4,5,23,0,0,0,0,0,0,0,0,-5.69,-5.67,-5.68,0.02,100,4.09,62.36,0.34,0.647242339,164.05,162.9
2023,5,20,6,0.54,0.58,1.09,62.33,68.3,7.59,0.05,0.23,-0.36,-3.16,-1.76,0,83.62,4.94,62.25,0.32,0.60916926,20.22,26.94
2023,5,21,21,0,0,0,0,0,0,0,0,1.18,-0.1,0.54,0.01,92.69,6.16,62.62,0.32,0.60916926,353.05,350.68
2023,5,22,22,0,0,0,0,0,0,0,0,3.48,2.9,3.19,0,98.44,7.69,62.72,0.32,0.60916926,335.32,330.78
2023,5,26,1,0,0,0,0,0,0,0,0,-0.75,-2.36,-1.56,0.04,91.25,5.25,62.32,0.52,0.989900048,213.45,212.28
2023,5,27,4,0,0,0,0,0,0,0,0,-2.29,-6.19,-4.24,0,75.75,3.85,62.21,0.38,0.723388497,151.86,130.79
2023,5,28,5,0.05,0.05,0.18,4.15,5.2,0.58,0,0,-1.89,-3.88,-2.88,0.03,89.56,4.7,62.33,0.27,0.513986563,356.73,5.12
2023,3,3,19,0,0,0,0,0,0,0,0,-4.34,-4.8,-4.57,0,100,4.33,62.62,0.26,0.494950024,36.53,37.04
2023,3,14,1,0,0,0,0,0,0,0,0,-6.06,-6.75,-6.4,0.01,100,3.72,62.33,0.3,0.571096182,25.91,26.95
2023,4,7,21,0,0,0,0,0,0,0,0,-4.14,-6.95,-5.55,0,83.38,3.6,62.73,0.32,0.60916926,131.99,102.99
2023,4,9,4,0,0,0,0,0,0,0,0,-5.49,-9.34,-7.42,0,76.56,2.93,62.72,0.33,0.6282058,41.19,42.56
2023,5,8,2,0,0,0,0,0,0,0,0,-1.77,-2.27,-2.02,0,100,5.31,62.18,0.52,0.989900048,252.39,276.91
2023,5,21,5,0.05,0.04,0.16,4.02,4.65,0.55,0,0,-1.48,-2.5,-1.99,0,95.56,5.19,62.33,0.25,0.475913485,350.84,12.99
2023,5,29,2,0,0,0,0,0,0,0,0,1.65,1.15,1.4,0,99.25,6.84,62.59,0.36,0.685315418,274.97,277.77
2023,5,31,21,0,0,0,0,0,0,0,0,3.19,1.92,2.56,0,93.56,7.14,62.7,0.25,0.475913485,185.36,185.19
2023,3,14,4,0,0,0,0,0,0,0,0,-5.87,-11.27,-8.57,0.01,67.06,2.5,62.25,0.33,0.6282058,48.81,50.65
2023,3,15,20,0,0,0,0,0,0,0,0,-4.36,-5.38,-4.87,0.02,97.94,4.15,62.18,0.41,0.780498115,254.36,256.61
2023,4,2,5,0,0,0,0,0,0,0,0,-9.01,-11.84,-10.42,0,84,2.38,61.69,0.18,0.342657709,82.57,60.69
2023,4,6,1,0,0,0,0,0,0,0,0,-7.46,-7.48,-7.47,0.02,100,3.54,62.33,0.19,0.361694248,82.87,64.61
2023,4,9,0,0,0,0,0,0,0,0,0,-4.67,-7.92,-6.29,0,80.06,3.3,62.82,0.28,0.533023103,28.74,29.31
2023,4,23,6,0.36,0.4,0.83,40,42.98,5,0.02,0.1,-4.59,-5.77,-5.17,0,97,4.03,62.15,0.39,0.742425036,203.5,201.48
2023,5,19,23,0,0,0,0,0,0,0,0,-0.31,-1.25,-0.78,0.02,95.69,5.68,62.39,0.36,0.685315418,233.88,229.97
2023,5,21,20,0,0,0,0,0,0,0,0,1.64,-0.02,0.8,0.02,90.12,6.16,62.59,0.29,0.552059642,291.8,277.02
2023,3,4,20,0,0,0,0,0,0,0,0,-4.38,-4.38,-4.38,0,100,4.46,62.72,0.27,0.513986563,127.87,147.8
2023,3,4,23,0,0,0,0,0,0,0,0,-6.13,-6.96,-6.55,0,99.75,3.6,62.71,0.28,0.533023103,35.91,36.16
2023,3,5,0,0,0,0,0,0,0,0,0,-6.09,-8.81,-7.45,0,85.06,3.11,62.68,0.31,0.590132721,45,45
2023,3,13,21,0,0,0,0,0,0,0,0,-3.2,-3.81,-3.5,0.01,100,4.7,62.45,0.34,0.647242339,186.63,189.02
2023,3,25,2,0,0,0,0,0,0,0,0,-6.42,-8.06,-7.24,0.01,95.06,3.36,62.26,0.32,0.60916926,327.09,327.05
2023,3,28,23,0,0,0,0,0,0,0,0,-7.26,-7.32,-7.29,0,100,3.54,62.29,0.2,0.380730788,57.53,50.08
2023,4,9,2,0,0,0,0,0,0,0,0,-4.73,-8.65,-6.69,0,75.81,3.11,62.74,0.27,0.513986563,28.07,27.76
2023,4,20,5,0,0,0,0,0,0,0,0,-1.24,-2.21,-1.73,0,96.69,5.37,62.22,0.56,1.066046206,209.05,197.3
2023,4,27,5,0,0,0,0,0,0,0,0,-5.11,-10.77,-7.94,0,65.81,2.62,62.32,0.28,0.533023103,56.31,54.57
2023,4,29,4,0,0,0,0,0,0,0,0,-3.84,-4.75,-4.29,0,98.44,4.39,62.29,0.26,0.494950024,109.54,98
2023,5,8,23,0,0,0,0,0,0,0,0,-3.87,-7,-5.44,0,83.19,3.66,62.42,0.52,0.989900048,181.71,153.03
2023,5,31,6,0.61,0.73,1.13,69.65,86.2,8.05,0.06,0.33,2.93,-8.35,-2.71,0,44.38,3.3,62.71,0.17,0.32362117,27.76,37.95
2023,3,5,5,0,0,0,0,0,0,0,0,-6.52,-14.48,-10.5,0,52.5,1.83,62.61,0.3,0.571096182,51.34,51.48
2023,3,25,3,0,0,0,0,0,0,0,0,-6.26,-9.39,-7.83,0.01,83,2.99,62.24,0.31,0.590132721,323.13,320.77
2023,4,23,2,0,0,0,0,0,0,0,0,-5.53,-6.31,-5.92,0.01,100,3.85,62.09,0.42,0.799534654,180,167.07
2023,4,26,23,0,0,0,0,0,0,0,0,-2.75,-3.83,-3.29,0,96.62,4.7,62.4,0.47,0.894717351,195.42,186.44
2023,4,29,5,0.02,0.01,0.05,1.1,1.12,0.16,0,0,-3.82,-4.74,-4.28,0,98.31,4.39,62.31,0.24,0.456876945,111.45,97.35
2023,4,29,6,0.23,0.31,0.89,26.12,33.83,2.99,0.01,0.05,-2.26,-4.01,-3.13,0,91.44,4.64,62.35,0.38,0.723388497,159.72,137.6
2023,5,5,7,1.05,1.11,2.01,112.4,119.98,13.94,0.2,1,0.37,-9.86,-4.74,0,45.25,2.87,62.24,0.38,0.723388497,349.38,354.47
2023,5,8,22,0,0,0,0,0,0,0,0,-3.27,-4.44,-3.85,0,97.12,4.52,62.44,0.52,0.989900048,181.74,150.14
2023,3,5,21,0,0,0,0,0,0,0,0,-5.6,-5.57,-5.59,0,100,4.09,62.59,0.26,0.494950024,26.57,26.98
2023,3,16,23,0,0,0,0,0,0,0,0,-5.77,-6.37,-6.06,0,100,3.85,62.44,0.29,0.552059642,229.4,226.97
2023,3,22,3,0,0,0,0,0,0,0,0,-8.77,-9.52,-9.14,0.02,100,3.05,61.8,0.37,0.704351957,216.38,216.3
2023,5,5,1,0,0,0,0,0,0,0,0,-4.19,-6.72,-5.45,0,87.25,3.78,62.25,0.28,0.533023103,104.42,93.75
2023,5,28,3,0,0,0,0,0,0,0,0,-1.02,-1.42,-1.23,0.07,100,5.68,62.33,0.34,0.647242339,256.91,263.45
2023,3,24,7,0.68,0.84,1.35,80.9,98.25,10.17,0.08,0.38,-4.45,-7.78,-6.11,0,84.31,3.54,62.09,0.38,0.723388497,341.94,344.58
2023,4,10,22,0,0,0,0,0,0,0,0,-3.63,-5.98,-4.81,0,86.44,3.91,62.6,0.24,0.456876945,42.4,41.63
2023,4,25,3,0,0,0,0,0,0,0,0,-6.39,-9.62,-8,0,83.56,2.99,62.35,0.23,0.437840406,51.95,48.37
2023,5,14,7,1.27,1.33,2.08,147.1,156.9,18.12,0.26,1.27,4.78,-2.9,0.94,0,59.44,5.13,62.39,0.38,0.723388497,253.07,252.76
2023,5,26,23,0,0,0,0,0,0,0,0,-1.45,-2.77,-2.11,0.01,94.81,5.13,62.42,0.38,0.723388497,171.7,152.15
2023,4,6,23,0,0,0,0,0,0,0,0,-6.4,-6.85,-6.63,0,100,3.66,62.53,0.24,0.456876945,69.23,66.04
2023,4,18,0,0,0,0,0,0,0,0,0,-0.74,-3.16,-1.95,0,84.62,4.82,62.75,0.19,0.361694248,333.43,7.85
2023,4,26,3,0,0,0,0,0,0,0,0,-4.8,-4.96,-4.88,0,100,4.27,62.29,0.24,0.456876945,11.31,14.74
2023,4,27,3,0,0,0,0,0,0,0,0,-5.31,-8.76,-7.03,0,79.94,3.11,62.28,0.18,0.342657709,50.19,47.07
